Age,Gender,Occupation,Years_Driving,Annual_Mileage,Claims_Frequency,Claim_Severity,Traffic_Violations,Vehicle_Age,Vehicle_Type,Location,Risk_Level
50,Female,Doctor,21,27936,0,3353.9398341493575,0,5,Sedan,Urban,Low
31,Male,Teacher,2,20510,0,930.1331908822143,2,5,Motorcycle,Rural,Moderate
38,Male,Driver,40,19060,1,1036.0940205795437,2,14,Truck,Urban,Very High
65,Male,Engineer,20,25288,2,219.18003508656136,0,14,Sedan,Urban,Moderate
37,Male,Doctor,17,11546,0,137.9788526272139,0,15,SUV,Rural,Low
25,Female,Driver,16,25411,1,745.3008409906283,2,16,Truck,Urban,Moderate
24,Male,Driver,42,5916,1,2597.776640593942,0,7,Sedan,Rural,Low
20,Male,Doctor,5,13323,1,57.359143463858025,1,11,Sedan,Rural,Low
34,Female,Engineer,14,20318,0,709.6256326532488,4,4,Motorcycle,Urban,Low
50,Female,Engineer,24,14336,0,221.53322335023842,1,5,Truck,Rural,Low
65,Female,Doctor,4,27448,1,1523.1872175230142,0,14,Truck,Urban,Low
29,Female,Driver,48,6156,2,1145.542746557527,0,9,SUV,Rural,Low
68,Female,Engineer,24,18426,0,102.26143548002038,0,9,SUV,Urban,High
39,Male,Doctor,47,12626,0,957.9912535684792,1,11,Truck,Rural,Moderate
39,Male,Doctor,9,27017,0,4110.48273155664,3,19,SUV,Urban,Low
63,Male,Doctor,3,19229,0,751.0710954274853,1,19,SUV,Urban,Low
47,Female,Driver,9,4501,1,336.1007356851893,0,12,Sedan,Urban,Low
55,Male,Engineer,18,18925,0,165.03415140721265,2,15,SUV,Urban,Moderate
55,Female,Driver,36,17850,0,4570.0201808039565,0,2,Motorcycle,Rural,Low
62,Male,Teacher,19,3944,0,829.6907601180317,0,12,Sedan,Urban,Low
68,Male,Engineer,24,21678,1,469.52118621471476,1,3,SUV,Rural,Moderate
25,Female,Driver,4,16905,1,241.19958495209912,1,15,Sedan,Urban,Moderate
44,Female,Engineer,9,2591,0,2999.724557276707,1,14,SUV,Rural,Low
44,Male,Teacher,33,28391,0,986.2538288704201,1,19,SUV,Urban,Very High
51,Male,Student,1,14522,1,59.39672442459276,1,3,SUV,Urban,Low
38,Male,Doctor,35,17153,0,61.28685153459933,3,15,Sedan,Rural,Very High
47,Male,Driver,10,5072,1,2804.053263050284,0,11,Truck,Urban,Low
50,Male,Teacher,12,4572,0,1238.2086591301327,2,9,SUV,Urban,Moderate
45,Female,Teacher,18,29912,0,109.17920440679981,0,7,Motorcycle,Urban,Low
64,Female,Engineer,14,26769,0,977.5247004970068,1,7,SUV,Urban,Moderate
50,Female,Engineer,10,6978,1,543.7474566291337,1,7,Truck,Rural,Low
22,Female,Doctor,10,1293,0,1554.4895068699595,1,17,Sedan,Rural,Moderate
65,Male,Engineer,18,26497,2,319.8096927623944,2,4,SUV,Rural,Low
36,Male,Driver,24,23242,1,482.6380702101063,1,4,Motorcycle,Rural,Moderate
21,Female,Driver,1,2338,1,183.1915316294434,2,7,Sedan,Urban,Low
52,Male,Driver,30,28774,0,291.00776477494253,0,2,SUV,Rural,Moderate
66,Female,Student,15,17151,0,209.67571926034557,0,5,Sedan,Urban,Moderate
34,Male,Driver,8,27990,1,24.600180582353254,3,10,Sedan,Urban,Low
61,Male,Engineer,35,16380,0,47.265789708892264,0,18,Truck,Urban,Moderate
45,Male,Engineer,18,14045,1,1805.6006900853536,3,14,Sedan,Urban,Moderate
47,Female,Driver,41,22593,1,1628.6409695716593,0,3,SUV,Urban,Low
46,Female,Teacher,16,20859,1,151.66319712208005,1,3,Truck,Urban,High
63,Female,Teacher,21,27117,0,1102.3048563658535,1,19,Truck,Rural,Low
23,Female,Teacher,15,3498,0,1369.0215770322322,1,13,Sedan,Rural,Moderate
52,Male,Doctor,5,16113,1,52.63581609727202,1,7,Sedan,Urban,Moderate
58,Male,Student,45,26483,0,92.71141787479058,0,6,SUV,Rural,Low
54,Male,Driver,7,6728,1,827.8625780171909,0,13,Motorcycle,Rural,Low
41,Male,Doctor,48,24701,0,468.6453421521103,2,5,Truck,Rural,Low
46,Female,Teacher,7,19877,1,1201.9456404799153,2,6,Truck,Rural,Low
66,Male,Driver,27,27703,1,815.7405121354145,0,12,Truck,Urban,Low
63,Male,Doctor,25,4088,0,31.512966314171685,2,8,Sedan,Rural,Low
48,Male,Engineer,22,7281,1,1150.9963191702427,1,18,Motorcycle,Urban,Low
52,Female,Teacher,48,24179,0,228.0530789936149,2,15,SUV,Urban,Moderate
50,Female,Doctor,13,16186,1,374.83868959357466,1,8,SUV,Urban,Moderate
69,Female,Engineer,17,23011,0,1333.2819857870384,2,13,Truck,Rural,Low
38,Male,Teacher,41,13839,0,1475.1404412373897,1,7,Sedan,Rural,Moderate
49,Female,Student,44,21374,0,424.36446582654446,3,16,Motorcycle,Rural,Moderate
40,Male,Teacher,13,21135,0,93.46179959668748,0,5,SUV,Rural,Low
50,Male,Student,26,24625,1,1468.2545395126594,0,15,SUV,Urban,Low
20,Male,Student,9,19481,0,2041.8389574435394,0,15,Sedan,Urban,Moderate
35,Female,Student,5,20558,0,3332.94482982966,1,1,SUV,Urban,Low
42,Female,Driver,39,17771,0,382.47185736773804,0,4,Truck,Urban,Moderate
59,Male,Driver,33,1298,0,132.2203498223525,0,4,Sedan,Rural,Low
48,Male,Student,4,21818,0,2775.162173911675,0,15,Truck,Urban,Low
20,Female,Engineer,28,12652,1,510.4351844738997,0,3,Truck,Urban,High
57,Female,Student,26,5061,0,98.20171547415532,2,6,Motorcycle,Rural,Moderate
63,Female,Doctor,4,1473,0,690.7120626577266,1,14,Sedan,Urban,Low
41,Male,Student,16,17161,3,211.3688077769606,1,2,SUV,Rural,Moderate
67,Male,Driver,37,6057,0,438.9371235974929,0,16,Truck,Urban,Moderate
49,Male,Driver,22,14079,0,386.1777281681524,2,3,Motorcycle,Urban,Low
64,Female,Doctor,36,12405,0,4365.119760555172,0,6,SUV,Urban,Low
39,Female,Doctor,38,17168,1,1020.3000733093565,0,3,SUV,Urban,Low
40,Female,Teacher,35,6289,2,676.8854825540003,1,15,SUV,Urban,Moderate
19,Male,Engineer,25,21492,1,721.0373233019455,2,5,SUV,Rural,Moderate
44,Male,Engineer,8,9640,0,926.5650517270543,1,1,Motorcycle,Urban,Moderate
59,Female,Engineer,17,3221,0,2061.6371286784806,2,17,Motorcycle,Rural,High
19,Male,Driver,18,11174,0,157.80334475390865,0,12,SUV,Urban,Low
43,Female,Engineer,12,22635,0,915.3737582931496,0,10,Sedan,Urban,Low
34,Male,Teacher,33,20995,0,388.8777977123503,2,2,Motorcycle,Urban,High
57,Female,Teacher,23,20026,1,847.2363495378419,0,8,SUV,Rural,Moderate
50,Male,Engineer,12,19304,2,729.2531159358252,2,19,Motorcycle,Urban,Low
26,Male,Doctor,11,8075,0,30.391354341458978,0,16,Motorcycle,Urban,Low
60,Female,Teacher,13,23378,0,873.3860120324288,2,19,SUV,Urban,Low
65,Female,Doctor,35,3316,2,1235.1672074463531,0,9,Truck,Urban,Low
56,Female,Driver,27,18658,1,282.36247088270176,3,8,Sedan,Rural,Moderate
46,Female,Teacher,25,14681,1,113.02163137853292,0,17,Motorcycle,Rural,Low
59,Female,Doctor,40,15953,0,237.8060931991317,3,15,SUV,Urban,Low
43,Male,Engineer,3,27191,0,1011.7362901795841,1,2,SUV,Rural,Low
52,Female,Driver,49,5983,0,632.6030735512517,1,4,Truck,Urban,Moderate
67,Female,Student,25,8834,0,2004.74029998899,0,6,Motorcycle,Rural,High
42,Female,Student,45,21002,1,335.45653868357033,1,15,Sedan,Urban,Low
41,Male,Engineer,10,11498,0,454.2844957410964,1,13,Sedan,Rural,Low
30,Female,Driver,17,17643,1,750.8824902656268,0,3,Truck,Rural,Low
24,Female,Driver,3,4206,0,616.2173411680055,0,16,Sedan,Rural,Low
53,Female,Driver,45,16820,1,793.5451188275907,0,14,Sedan,Rural,Moderate
62,Male,Driver,22,10704,0,374.0948515324373,1,4,SUV,Rural,Low
37,Male,Student,38,13930,2,182.32684842201402,1,10,Truck,Urban,Low
18,Female,Doctor,14,11320,0,1626.1551146695374,0,4,Motorcycle,Rural,High
25,Male,Driver,27,29014,0,40.08815507672719,2,12,Truck,Rural,Moderate
63,Female,Doctor,42,6178,0,461.5679141379009,2,5,Sedan,Rural,Low
33,Male,Driver,20,6358,2,91.45967158104942,1,4,SUV,Rural,Low
31,Female,Teacher,48,27752,0,1333.050989329029,3,9,Motorcycle,Urban,Low
29,Male,Teacher,18,5507,0,454.9387085144651,2,1,Sedan,Rural,Low
68,Female,Teacher,13,23842,0,30.510448925051428,0,16,SUV,Rural,Low
40,Female,Driver,42,24925,0,78.90832441734061,1,8,Sedan,Urban,Low
32,Male,Doctor,6,4508,1,221.39335353415967,0,13,Sedan,Rural,Moderate
45,Female,Student,10,24689,0,1546.066629142329,2,18,Truck,Urban,Low
51,Female,Engineer,37,13902,2,1605.388149217877,1,1,Sedan,Rural,Low
19,Female,Student,29,22378,1,5687.679412918782,1,7,Motorcycle,Urban,High
49,Female,Driver,6,16238,1,275.65243135422384,2,14,Sedan,Urban,Low
40,Male,Teacher,39,28656,0,62.340461865978476,2,8,Truck,Urban,Moderate
39,Female,Teacher,11,25807,1,332.8619204341213,2,16,SUV,Urban,Moderate
68,Male,Doctor,48,7754,0,197.01294567366477,0,14,Sedan,Rural,Low
42,Male,Driver,25,9921,0,1239.2131791199365,0,10,Sedan,Rural,Low
39,Male,Student,44,12204,0,3481.552740843791,0,9,Truck,Urban,Low
39,Male,Driver,44,6516,1,318.8632268119078,0,7,SUV,Rural,Moderate
66,Female,Driver,30,23252,0,398.4394699742744,2,5,Sedan,Rural,Low
69,Female,Teacher,20,6799,1,432.5015796109577,4,14,Sedan,Urban,Low
59,Male,Student,37,3929,0,1944.587331069731,1,18,Motorcycle,Rural,Moderate
23,Female,Engineer,16,14885,0,862.794612236434,1,19,Truck,Urban,Low
32,Male,Teacher,31,25893,0,3648.7513106349406,4,8,SUV,Urban,Low
60,Female,Student,29,2530,0,986.6117380091954,1,10,Sedan,Rural,Moderate
54,Female,Doctor,6,25297,0,1223.7749249101896,0,11,Truck,Urban,Low
50,Female,Teacher,29,10302,2,93.39593777555807,3,5,Truck,Urban,Low
25,Male,Doctor,32,17138,3,3029.917097987059,1,15,Truck,Rural,High
61,Male,Teacher,9,1715,1,989.0132930821636,0,3,SUV,Urban,Moderate
61,Female,Driver,37,10533,0,734.345621072105,0,7,Truck,Rural,Low
22,Male,Student,23,28980,0,490.04926166673954,0,7,Sedan,Urban,Low
56,Male,Doctor,16,8527,2,80.18023058706187,0,6,Sedan,Rural,Moderate
21,Female,Teacher,18,20696,0,143.11661896168332,2,6,SUV,Urban,Low
23,Male,Doctor,19,8223,0,11.76412367670791,2,10,Sedan,Urban,Moderate
62,Female,Teacher,44,14421,0,6639.626635019991,1,12,SUV,Urban,Low
49,Female,Teacher,2,28696,2,1543.133556414682,1,4,Sedan,Urban,Low
69,Female,Engineer,10,15066,0,1596.7781073959302,2,5,Truck,Rural,Moderate
47,Male,Engineer,12,12279,0,1309.6675911737325,0,16,Sedan,Urban,Moderate
64,Female,Engineer,46,22576,0,661.8540425457551,0,13,Truck,Urban,Low
52,Female,Doctor,18,24411,0,92.3315317115848,1,1,SUV,Rural,Moderate
57,Male,Driver,19,17585,1,75.01350353029774,1,1,Motorcycle,Urban,Low
69,Male,Teacher,38,3140,0,2481.4036363372593,0,16,Truck,Rural,Moderate
33,Male,Student,37,27248,0,0.3145014042290298,0,5,Truck,Urban,High
30,Male,Engineer,27,10248,0,1200.98679662386,1,17,Motorcycle,Urban,High
67,Female,Doctor,48,4671,0,990.4175152460595,3,7,Motorcycle,Rural,Moderate
59,Male,Doctor,14,9610,1,695.6008787032323,1,4,Sedan,Urban,Moderate
47,Male,Doctor,45,8370,1,3686.90488634445,2,2,SUV,Rural,Low
36,Male,Student,34,19982,1,220.80672751747295,0,2,Sedan,Urban,Low
34,Male,Student,2,26201,1,1538.4504688428467,5,4,SUV,Urban,Low
36,Female,Engineer,44,13022,0,1123.435424303266,2,2,Motorcycle,Rural,Moderate
45,Male,Student,33,27454,0,3666.4057788583905,0,1,Truck,Rural,Moderate
43,Female,Engineer,19,19328,1,2719.1894051994873,1,17,SUV,Rural,Low
54,Male,Student,27,3929,1,137.6212075871587,1,8,SUV,Urban,Low
43,Female,Student,48,11959,0,367.75967334257035,1,18,SUV,Urban,Moderate
40,Female,Student,30,4383,0,1902.468401901952,1,9,Motorcycle,Urban,Moderate
26,Male,Engineer,7,20924,0,259.6266717048042,0,2,Motorcycle,Rural,Low
29,Female,Teacher,27,17777,0,475.6830027184946,0,4,Sedan,Rural,Low
18,Male,Engineer,21,28432,0,983.4028730214976,2,7,Truck,Rural,Low
18,Female,Teacher,7,12111,1,827.6251417035404,3,11,Truck,Rural,Low
64,Female,Doctor,48,16570,1,1023.3375569038448,2,8,Sedan,Urban,Low
51,Female,Doctor,25,8010,1,1249.9754328163021,0,3,SUV,Rural,Low
49,Male,Engineer,38,28194,0,1304.788074219409,2,17,Motorcycle,Urban,High
65,Female,Teacher,18,24161,1,1337.723637490065,2,4,Truck,Urban,Low
42,Male,Teacher,33,9823,0,4788.706086513508,1,16,Truck,Urban,Low
57,Female,Teacher,33,28432,1,440.96888139310505,1,3,Truck,Urban,Low
62,Female,Doctor,32,1321,1,45.192323967312866,0,16,SUV,Urban,Low
18,Female,Engineer,25,29082,0,429.0336997546525,0,1,Sedan,Urban,High
33,Female,Driver,14,22053,1,2425.611049626837,1,13,Sedan,Rural,Moderate
56,Female,Teacher,38,19077,0,87.07198134347543,3,17,Truck,Urban,Low
22,Female,Teacher,38,18447,1,1041.1235447667325,1,12,SUV,Rural,High
39,Male,Driver,4,25305,1,550.1928308301664,0,16,Motorcycle,Urban,Low
46,Male,Engineer,44,4111,2,2545.5849099345155,0,2,Truck,Urban,Low
20,Male,Teacher,18,27052,1,2639.08293831697,2,10,Sedan,Rural,Low
29,Female,Engineer,10,28493,0,1538.255489856726,1,3,SUV,Rural,Moderate
43,Male,Teacher,35,20645,0,103.71774518398203,2,12,Sedan,Urban,Low
33,Female,Student,35,11985,0,25.025499392565656,1,6,Truck,Urban,High
68,Male,Teacher,40,4086,0,146.8656808693331,0,5,Motorcycle,Rural,Low
54,Male,Student,23,14435,1,388.34843313761405,1,1,Sedan,Rural,Very High
39,Female,Engineer,25,21195,0,276.32264796948886,1,16,SUV,Rural,Low
46,Female,Teacher,1,13162,0,461.6532630592261,1,8,Motorcycle,Rural,Low
31,Male,Doctor,18,20735,0,154.40724313164512,2,13,SUV,Rural,Low
45,Male,Doctor,15,24464,0,1396.3574207471918,3,14,SUV,Urban,Moderate
22,Male,Driver,25,10150,0,1866.2450585935935,1,11,Sedan,Urban,Low
64,Male,Doctor,32,5143,1,669.3379889580928,2,12,SUV,Rural,Moderate
66,Female,Student,20,7332,0,3135.6094315507107,0,13,Sedan,Rural,Moderate
47,Male,Doctor,17,7447,0,128.22486851569735,0,8,SUV,Rural,Low
63,Female,Doctor,11,10774,0,111.84135223759064,1,10,Sedan,Rural,High
69,Female,Doctor,13,8863,0,223.64261477686694,5,3,Sedan,Rural,Low
22,Male,Teacher,25,4176,0,4012.537320896416,2,6,Motorcycle,Urban,Moderate
29,Female,Driver,20,3416,0,538.7070771896173,2,19,Sedan,Urban,Low
33,Male,Engineer,25,8668,1,2578.415086825734,1,18,SUV,Rural,Moderate
43,Female,Driver,42,9651,1,225.6589049204344,1,18,Sedan,Urban,High
43,Female,Student,45,11486,1,1871.472641730652,0,18,Motorcycle,Urban,Low
65,Male,Teacher,49,19695,1,371.09030456228805,0,16,SUV,Rural,Low
38,Female,Teacher,31,2229,1,1325.7616181561225,1,13,Motorcycle,Urban,Low
56,Female,Doctor,1,2530,0,3667.5805594406706,1,11,Truck,Urban,Low
53,Male,Doctor,16,13817,1,2703.4305478672272,0,18,SUV,Rural,Low
50,Female,Student,48,10579,2,1779.8000370580955,0,16,Truck,Rural,Low
47,Female,Teacher,28,3797,0,51.51028583899091,3,14,SUV,Rural,Moderate
54,Male,Engineer,21,2363,0,935.9065753001483,0,7,Truck,Urban,Moderate
40,Male,Driver,30,5502,1,1804.5297985565694,0,6,Sedan,Rural,Low
27,Female,Teacher,3,17836,1,509.70390280908896,1,17,Truck,Rural,Low
22,Female,Engineer,34,21288,2,1313.7428372724723,0,15,Motorcycle,Rural,Low
53,Female,Engineer,6,23380,0,148.63131523869404,0,10,Motorcycle,Urban,Moderate
51,Male,Driver,43,14101,0,194.51370660287114,2,17,Truck,Rural,Low
69,Female,Engineer,29,17961,1,1032.008862387137,0,2,Sedan,Urban,Low
48,Female,Student,3,21303,2,574.6728643158476,3,17,Truck,Urban,Low
27,Female,Engineer,33,12204,0,246.22188862469602,1,13,SUV,Rural,Low
36,Female,Student,11,8317,0,332.50370667031206,2,18,SUV,Urban,Low
49,Female,Engineer,45,4264,0,964.7423894712417,1,19,Truck,Urban,Low
18,Female,Doctor,5,19315,0,1292.3334042476881,2,2,Truck,Rural,Low
22,Male,Engineer,32,5242,1,232.70684115680106,2,2,SUV,Urban,Low
62,Male,Student,47,25565,1,3105.412780071873,1,18,SUV,Urban,Low
21,Female,Engineer,18,13693,0,8.212336104004759,0,7,Truck,Urban,Moderate
33,Female,Engineer,47,17566,1,1204.180403729738,0,10,Sedan,Urban,Moderate
41,Male,Engineer,20,28753,0,343.90066457943806,1,4,Sedan,Urban,Low
33,Male,Student,39,25811,1,651.0739811219436,3,4,SUV,Urban,Low
19,Male,Engineer,49,1637,0,843.6144287684365,2,1,Motorcycle,Rural,Low
66,Female,Driver,40,20389,0,824.4452622270795,0,2,Sedan,Urban,Low
45,Female,Driver,28,29850,1,1497.3496871560758,1,10,Truck,Urban,Low
49,Female,Student,13,28055,0,1736.3104878074757,0,15,SUV,Rural,Low
44,Female,Doctor,26,20856,1,76.17865577849886,2,12,Sedan,Rural,Low
37,Male,Driver,16,17908,0,1214.0531542523447,1,3,Sedan,Rural,Low
41,Male,Teacher,25,28366,0,509.25601284142317,1,4,Sedan,Urban,Moderate
29,Male,Driver,10,23043,2,1706.9915985881514,1,9,Motorcycle,Rural,Moderate
67,Male,Teacher,29,15202,0,938.7673776775607,3,14,SUV,Rural,Low
52,Female,Student,46,3370,1,10.289183860746762,1,10,Truck,Rural,Low
50,Female,Doctor,38,10476,0,1098.0077305566183,0,10,Truck,Rural,Low
50,Male,Teacher,20,19019,0,2599.7821679320964,1,5,SUV,Urban,Moderate
68,Male,Teacher,26,10915,0,86.75348644336188,0,11,Motorcycle,Urban,Low
60,Male,Driver,32,11638,0,681.6746967175533,2,14,Sedan,Rural,Low
54,Male,Teacher,39,21816,0,983.1078642748668,1,6,Motorcycle,Rural,Low
29,Male,Student,38,24851,0,217.98631313995733,2,11,Truck,Rural,Moderate
20,Female,Student,49,21598,1,1051.7999408981582,0,11,Sedan,Urban,Low
18,Female,Student,24,10773,1,51.081168734559306,0,3,Truck,Rural,Low
50,Male,Driver,31,11652,0,2361.0541695144634,0,13,Truck,Urban,Low
57,Male,Doctor,40,17963,0,1438.2356477595285,2,18,Truck,Urban,Very High
27,Male,Driver,12,16743,0,2830.6156355561075,1,18,Motorcycle,Urban,Moderate
60,Female,Student,36,25234,1,542.017786911,0,6,Sedan,Rural,Low
61,Female,Driver,10,4941,0,34.802484314719365,0,13,Sedan,Urban,Low
46,Female,Student,6,9387,1,417.84252488059735,0,6,Motorcycle,Rural,Low
30,Male,Engineer,7,9524,2,725.1571770221285,0,12,Sedan,Rural,Low
29,Female,Engineer,31,4091,0,2746.872244434819,2,7,Sedan,Urban,Low
48,Male,Teacher,27,5718,1,2146.149768480634,0,14,Sedan,Rural,Low
63,Female,Doctor,8,9849,2,901.578961633625,0,9,Motorcycle,Urban,Moderate
19,Female,Engineer,3,26279,0,1308.4161560537739,0,3,SUV,Rural,Low
68,Female,Student,40,22936,0,3076.9052841925877,1,15,Truck,Urban,Moderate
67,Male,Driver,47,22362,0,1901.0717325109397,1,7,Truck,Urban,Low
52,Male,Driver,21,27025,0,1075.343308584268,1,7,Motorcycle,Urban,Low
40,Female,Teacher,1,18636,0,776.6487030416745,1,19,SUV,Rural,Low
34,Male,Driver,45,9715,1,646.3413875646961,1,2,Truck,Rural,Low
43,Male,Engineer,15,11456,2,1413.0891470314934,1,14,SUV,Urban,Low
25,Male,Driver,7,14277,0,1654.294154358566,2,5,SUV,Urban,Low
46,Male,Engineer,15,16950,0,245.44540166992968,4,1,Motorcycle,Rural,Low
43,Male,Engineer,25,3422,0,642.5018108390682,2,12,SUV,Rural,Low
27,Male,Doctor,3,9227,2,1474.700263816963,3,12,Truck,Rural,Moderate
43,Male,Teacher,30,9967,0,1126.1093871098276,2,19,SUV,Rural,Moderate
51,Female,Student,14,17411,0,895.4514381066977,0,2,Truck,Rural,Low
68,Male,Engineer,4,8539,0,391.1577389097778,0,13,Sedan,Rural,Low
58,Male,Teacher,36,1085,2,939.6071839148532,1,12,Motorcycle,Rural,Low
24,Female,Student,3,27811,1,947.1223567947857,2,7,Sedan,Rural,High
21,Female,Driver,5,27928,0,566.3967643725822,0,2,SUV,Rural,Low
67,Female,Teacher,25,7909,2,3226.3970541176054,1,8,SUV,Urban,Moderate
62,Female,Teacher,31,29069,0,1058.780368828806,1,19,Motorcycle,Rural,Moderate
28,Male,Teacher,11,21665,0,1901.7778246361477,2,19,Sedan,Rural,Low
46,Female,Driver,8,14316,1,138.06528652299602,1,18,Sedan,Urban,Moderate
53,Female,Driver,26,5653,1,1413.7872098146238,1,2,Sedan,Urban,Low
42,Male,Teacher,2,9033,1,920.9749116173795,1,2,Motorcycle,Rural,Moderate
38,Male,Doctor,28,25048,0,368.5702973695845,0,13,SUV,Rural,Low
53,Male,Engineer,48,11748,0,146.6017007657801,1,6,Sedan,Urban,Moderate
27,Female,Driver,10,14925,0,477.4668937916466,1,8,SUV,Urban,Low
54,Male,Doctor,39,6066,1,582.2807512837132,1,19,SUV,Urban,High
26,Female,Driver,37,13504,0,151.71008159238804,2,6,SUV,Rural,Low
41,Male,Teacher,39,16896,0,1109.0472051770575,0,19,Motorcycle,Urban,Low
52,Male,Doctor,21,17640,0,366.8835205240636,0,9,Truck,Rural,Low
66,Female,Student,28,12998,1,1640.1004913098368,1,15,Motorcycle,Rural,High
52,Male,Engineer,38,14764,1,1045.1154391626155,0,17,SUV,Urban,Moderate
65,Male,Engineer,33,2447,0,371.79208525224846,2,8,Motorcycle,Rural,Moderate
53,Male,Driver,11,13611,0,446.31775011339016,0,9,Sedan,Urban,Low
35,Male,Engineer,45,16858,0,2849.859676125159,1,5,Sedan,Rural,Low
66,Male,Student,44,6700,0,2958.8126778389883,1,6,Motorcycle,Urban,Moderate
56,Female,Doctor,1,27820,0,541.9222134060332,0,11,SUV,Urban,Moderate
49,Female,Doctor,47,21983,0,1136.8441382096742,3,7,Truck,Rural,Low
41,Male,Teacher,33,4343,1,3910.632934422989,0,15,Truck,Rural,Very High
40,Female,Doctor,3,18077,0,5124.581499191969,2,13,SUV,Rural,Moderate
49,Female,Driver,26,11257,2,74.86819642298937,3,15,Truck,Rural,Moderate
54,Female,Student,15,15442,1,806.3139488095279,1,14,SUV,Rural,Low
29,Male,Teacher,41,12792,1,1296.8824337629585,3,6,Motorcycle,Urban,Moderate
66,Male,Driver,14,13412,1,206.85949999130756,1,4,Sedan,Rural,Moderate
30,Male,Driver,23,26058,0,1725.438294869006,2,18,Motorcycle,Rural,Moderate
40,Female,Driver,8,4665,0,631.9661828268586,2,18,Truck,Rural,Moderate
42,Female,Engineer,36,28651,0,688.6604403366524,0,4,SUV,Urban,Moderate
52,Male,Driver,20,3674,1,320.6503295210236,2,1,Truck,Urban,Moderate
58,Male,Engineer,6,11590,0,356.88585237196577,0,3,Truck,Rural,Low
47,Female,Doctor,33,17734,0,87.92800271317994,1,5,Truck,Rural,Moderate
34,Female,Engineer,28,9840,0,2681.1549639938767,1,6,Motorcycle,Rural,Low
66,Male,Driver,38,13062,0,481.0512787299843,0,4,Motorcycle,Urban,Moderate
37,Female,Student,30,8044,0,177.01170483737346,0,5,Sedan,Rural,Moderate
65,Female,Student,46,25803,0,153.56467584032112,0,12,Motorcycle,Urban,Low
42,Female,Doctor,43,3063,0,523.2459334797597,3,7,Sedan,Urban,Moderate
39,Female,Driver,17,23313,0,1000.2374428288502,4,13,Truck,Rural,Low
30,Female,Engineer,9,26000,1,1504.0969404080583,1,8,Sedan,Rural,Moderate
36,Female,Student,28,28087,0,2585.0131945659236,1,13,Sedan,Urban,Low
66,Female,Teacher,7,14011,0,1009.7831970080824,3,12,Motorcycle,Urban,Low
53,Male,Driver,46,8413,0,545.8687808557055,0,10,Motorcycle,Rural,Low
29,Male,Driver,28,19205,0,548.0887894250479,0,10,Truck,Urban,Low
58,Female,Teacher,17,22273,2,854.2012110482907,2,8,Motorcycle,Urban,Moderate
36,Female,Student,40,13464,0,772.27891113931,2,14,Motorcycle,Urban,Low
29,Female,Teacher,48,11782,0,1023.9166094234002,0,4,Motorcycle,Urban,Moderate
26,Male,Doctor,44,28132,0,699.9914068780915,0,2,Truck,Rural,Moderate
24,Male,Engineer,44,18969,2,60.802417557471415,0,9,Motorcycle,Rural,Low
45,Female,Engineer,5,10870,0,694.6049462027667,1,6,Truck,Urban,Moderate
31,Male,Student,5,5659,0,22.791019384039217,1,19,SUV,Urban,Moderate
